,OPIS Truckstop ID,Address,Truckstop Name,City,State,Rack ID,Retail Price,lat_truck,lon_truck,lat_city,lon_city
6155,72310,US-19,RACETRAC #2387,Hudson,FL,225,3.31566666,28.3316668,-82.6935268,28.3644485,-82.69343429999999
6156,72313,US-25,THOMPSON'S CORNER,Millen                                  ,GA,135,3.31566666,32.8095979,-81.9491275,32.8040512,-81.9492812
6157,72314,SR-59 & SR-56,THORNTONS #0333,Warrenville,IL,346,3.574,41.8150719,-88.2057292,41.81780699999999,-88.17340209999999
6158,72315,US-14 & SR-31,THORNTONS #221343,Crystal Lake,IL,293,3.474,42.2150665,-88.28751160000002,42.2411344,-88.31619649999999
6159,72316,SR-120,THORNTONS #221344,Mchenry,IL,297,3.674,42.3425647,-88.23883889999999,42.333355,-88.2667534
6160,72317,SR-1747 & SR-2052,THORNTONS #261169,Louisville,KY,415,3.28066666,38.2468618,-85.7663724,38.2468618,-85.7663724
6161,72318,I-55 & SR-50,THORNTONS #330,Cicero,IL,290,3.574,41.847954,-87.74351999999999,41.8455877,-87.7539448
6162,72319,I-55 & SR-50,THORNTONS #5,Cicero,IL,290,3.624,41.847954,-87.74351999999999,41.8455877,-87.7539448
6163,72320,SR-265,THORNTONS #616,Lebanon,TN,460,2.87566666,36.2081098,-86.2911024,36.2081098,-86.2911024
6164,72321,I-24 Exit 64,Thorntons #617,La Vergne,TN,460,2.88233333,35.9919953,-86.5961447,36.0156178,-86.5819394
6165,72324,US-421,TREE CITY TRAVEL PLAZA,Greensburg,IN,375,3.989,39.3540381,-85.5074976,39.3372722,-85.483581
6166,72325,I-29 & SR-371,TREX MART #17,Platte City,MO,400,2.999,39.3533861,-94.7639858,39.3702773,-94.78246089999999
6167,72326,I-65 Exit 50,CIRCLE K #4700101,Seymour,IN,375,3.499,38.9584476,-85.849358,38.9592201,-85.8902547
6168,72328,SR-953 & SR-934,Tropic Fleet Hialeah Cardlock,Miami                                   ,FL,95,3.479,25.840322,-80.2582015,25.7616798,-80.1917902
6169,72329,SR-2 ,TROTTERS,Broken Bow                              ,NE,475,3.299,41.40107,-99.6641483,41.401787,-99.64122429999999
6170,72330,SR-57 & SR-113,TRUE NORTH #325,Elyria,OH,414,3.679,41.3850149,-82.1163989,41.3683798,-82.10764859999999
6171,72331,SR-48 & SR-3,TUPELO TRAVEL STOP,Tupelo,OK,569,2.999,34.6079686,-96.4238613,34.6048136,-96.4241692
6172,72332,US-83,TXB #82 DBA KWIK CHEK FOOD STORES,Asherton,TX,693,3.259,28.441475,-99.75973599999999,28.4435988,-99.7589404
6173,72333,US-84,UNITED MARKET,Blackshear,GA,75,3.76566666,31.3218206,-82.21846099999999,31.3060513,-82.2420661
6174,72335,US-30 & SR-598,VALERO,Galion,OH,411,3.499,40.7336687,-82.78990259999999,40.7336687,-82.78990259999999
6175,72337,I-84 & US-93,VALLEY COUNTRY STORE,Jerome,ID,787,3.43233333,42.6506919,-114.4455184,42.7240732,-114.5186534
6176,72338,US-90 & SR-173,VALLEY MART #05,Hondo                                   ,TX,740,3.199,29.14064459999999,-98.90563949999999,29.3474565,-99.14142489999999
6177,72339,US-231 ,VP RACING FUEL,Panama City,FL,145,3.499,30.1527174,-85.6165801,30.1588129,-85.6602058
6178,72340,US-6,WARREN OIL,Channahon                               ,IL,399,3.7039999999999997,41.468871,-88.1758419,41.4294753,-88.2286735
6179,72342,US-231 & SR-58,WHITE RIVER,Bloomfield,IN,546,3.759,39.0269903,-86.9375068,39.0269903,-86.9375068
6180,72343,US-97,WOLF DEN,Wapato,WA,925,3.409,46.44840869999999,-120.4311221,46.4476278,-120.4203382
6181,72344,I-75 & US-25,WOW FOOD MART,Richmond,KY,410,3.609,37.7478572,-84.2946539,37.7478572,-84.2946539
6182,72345,US-97,YAKAMART,Toppenish                               ,WA,925,3.509,46.3757893,-120.3322211,46.3773509,-120.3086667
6183,72346,US-165 & SR-10,Y-NOT STOP,Oakdale,LA,730,3.699,30.8118072,-92.666923,30.8167525,-92.658557
6184,72347,I-94 Exit 121,MARATHON,Albion,MI,431,3.699,42.26284649999999,-84.7560026,42.243097,-84.7530304
6185,72348,"I-294, EXIT 25",7-ELEVEN #34718,Hinsdale,IL,290,3.7656666666666667,41.783916,-87.90914819999999,41.8008642,-87.9370052
6186,72349,"I-90, EXIT 24",7-ELEVEN #34713,Belvidere,IL,290,3.759,42.2327579,-88.8350968,42.2639098,-88.84426739999999
6187,72350,504 N CREGO RD,7-ELEVEN #34709,Dekalb,IL,290,4.439,41.9295355,-88.74991279999999,41.9295355,-88.74991279999999
6188,72351,"I-65, EXIT 175 & SR-25",LOVES TRAVEL STOP #874,Lafayette,IN,365,3.67233333,40.452717,-86.850201,40.4167022,-86.87528689999999
6189,72352,"I-49, EXIT 172 & US-84",LOVES TRAVEL STOP #858,Mansfield,LA,745,3.24566666,32.0635695,-93.5677786,32.0376629,-93.70018189999999
6190,72360,SR-91 & SR-11,PUMP & PANTRY #22,Burwell,NE,330,3.299,41.777079,-99.12638799999999,41.7816732,-99.1331539
6191,72361,I-80 Exit 179 & SR-56G,PUMP & PANTRY #39,North Platte,NE,330,3.11566666,41.1079833,-100.7261235,41.1402759,-100.7601454
6192,72362,US-281 & CR-11,PUMP & PANTRY #18,Doniphan,NE,330,3.30733333,40.770468,-98.377417,40.7719572,-98.36950689999999
6193,72363,US-30,PUMP & PANTRY #1,Grand Island,NE,330,3.30733333,40.9263957,-98.3420118,40.9263957,-98.3420118
6194,72368,I-8 Exit 73,CHEVRON #352416,Jacumba,CA,900,6.399,32.6349067,-116.1661763,32.61768,-116.1874241
6195,72372,I-20 Exit 340 & SR-6,Eastland Truck Stop,Eastland                                ,TX,575,2.93233333,32.3777087,-98.83024689999999,32.4015198,-98.81756229999999
6196,72373,SR-4 ,Rusty Lantern,Turner                                  ,ME,170,3.899,44.1888559,-70.2370595,44.2564588,-70.2561671
6197,72374,SR-26 & SR-219,Rusty Lantern,West Paris                              ,ME,170,3.96566666,44.329655,-70.55484059999999,44.3243357,-70.5736688
6198,72376,US 84 & SR 39,SUNOCO,Donalsonville,GA,20,3.499,31.040635,-84.87890039999999,31.0404625,-84.87909110000001
6199,72378,SR-3 & SR-28,EB SUNOCO,Muncie,IN,457,3.799,40.2775535,-85.3689212,40.1936877,-85.3876714
6200,72380,US-287 & SR-421,EXXPRESS MART #12,Lumberton                               ,TX,610,2.959,30.2713275,-94.22609489999999,30.2657655,-94.1996286
6201,72382,SR-105,EXXPRESS MART #4,Beaumont,TX,610,3.199,30.0552618,-94.14065409999999,30.080174,-94.1265562
6202,72385,I-57 & SR-17,GAS N WASH,Kankakee                                ,IL,399,3.599,41.1203663,-87.8673031,41.1200325,-87.8611531
6203,72387,SR-7 & SR-735,Williams Fuel Stop,Gallipolis,OH,255,3.54066666,38.8463019,-82.1471384,38.809803,-82.2023691
6204,72389,US 385,PILOT #1354,Odessa,TX,710,3.56566666,31.77819999999999,-102.3687905,31.8456816,-102.3676431
6205,72390,US 169 & SR 266,QUIKTRIP #46,Tulsa,OK,560,3.14233333,36.1539816,-95.99277500000001,36.1539816,-95.99277500000001
6206,72391,US-169 & SR-11,QUIKTRIP #56,Tulsa,OK,560,3.14233333,36.1539816,-95.99277500000001,36.1539816,-95.99277500000001
6207,72394,"I-85, Exit 32",LOVES TRAVEL STOP #871,Piedmont,SC,30,3.19733333,34.6748884,-82.5395171,34.7023389,-82.4645714
6208,72395,US 84,ALLSUPS #2427,Gatesville,TX,765,3.00733333,31.4339056,-97.71323729999999,31.4351645,-97.743911
6209,72396,US-1,RACETRAC #2624,Marathon                                ,FL,95,3.23566666,24.713089,-81.0891549,24.726026,-81.0446262
6210,72400,US-17 & SR-87,HAN DEE HUGOS #21,Winnabow                                ,NC,245,3.41233333,34.1317234,-78.0965732,34.1492456,-78.0938338
6211,72402,SR-410 & SR-211,HAN DEE HUGOS #5,Bladenboro                              ,NC,63,3.20566666,34.5511679,-78.7850524,34.5387799,-78.78752089999999
6212,72403,US-70,HAN DEE HUGOS #67,Raleigh                                 ,NC,177,3.999,35.7795897,-78.6381787,35.7795897,-78.6381787
6213,72408,US-301,JOURNEY FOOD STORE #2,Callahan,FL,75,3.399,30.5698513,-81.8366313,30.5621807,-81.8306621
6214,72410,I-90 Exit 15 & US-20 BUS,KELLEYS MARKET,Rockford                                ,IL,520,3.044,42.2711311,-89.0939952,42.2711311,-89.0939952
6215,72412,US-20,KELLEYS MARKET,Cherry Valley,IL,520,3.699,42.2347434,-88.94899120000001,42.2347434,-88.94899120000001
6216,72413,SR-17,TROPIC OIL COMPANY,Lake Wales,FL,140,3.499,27.9159945,-81.5897061,27.9014133,-81.58590989999999
6217,72418,SR-953,SHELL,Miami                                   ,FL,95,3.479,25.7616798,-80.1917902,25.7616798,-80.1917902
6218,72419,I-70/US-36 EXIT-281,Denver 39th Ave Cardlock,Denver,CO,800,3.49066666,39.7706918,-104.8442821,39.7392358,-104.990251
6219,72420,SR-8,MAVERIK COUNTRY STORE #620,Saint George,UT,791,3.46233333,37.0991459,-113.537343,37.0965278,-113.5684164
6220,72424,CR-604,MIDDLESEX FOOD STORE,Carteret                                ,NJ,79,3.51566666,40.5773266,-74.2282005,40.5773266,-74.2282005
6221,72425,SR-87,MINUTEMAN FOOD MART #18,Tar Heel                                ,NC,63,4.619,34.7335635,-78.7922227,34.7332237,-78.79002129999999
6222,72428,US 80 E,QUIKTRIP #7249,Flowood,MS,705,2.91566666,32.279622,-90.15693999999999,32.3380521,-90.0927549
6223,72429,SR-21,PARKERS #16 (DISCOUNT AVAILABLE),Port Wentworth                          ,GA,195,3.10566666,32.147023,-81.177303,32.149092,-81.163168
6224,72430,SR-9,PATRIOT FUELING CENTER,Lineville,AL,587,3.299,33.3715352,-85.7053361,33.3106696,-85.7544051
6225,72432,SR-6,Yesway #1203,Clifton,TX,765,2.969,31.7885828,-97.5810039,31.78237979999999,-97.5766862
6226,72433,SR-25,RENFROE STORE,Carthage,MS,705,4.099,32.7326356,-89.5361825,32.7326356,-89.5361825
6227,72435,"I-15, EXIT 59",Cedar City Cardlock (Bulk Plant),Cedar City                              ,UT,791,3.459,37.6877896,-113.0709779,37.67747689999999,-113.0618931
6228,72436,SR-390 &SR-53,Ricky Rockets,Itasca,IL,297,3.5090000000000003,41.9890885,-88.0306723,41.9750287,-88.0072909
6229,72437,US-191,Tropic Oil,Moab                                    ,UT,810,4.169,38.589079,-109.5617914,38.5733155,-109.5498395
6230,72438,I-290 EXIT 18A,QUIKTRIP #7208,Bellwood,IL,290,3.181,41.8726194,-87.86350220000001,41.8814197,-87.883117
6231,72440,US-15 & SR-340,Rutters #84,Emmitsburg,MD,22,3.91566666,39.7010766,-77.3114694,39.7045417,-77.32693069999999
6232,72441,US-6,SHEETZ #165,Coudersport,PA,240,3.699,41.7682525,-78.0271242,41.7747878,-78.02056019999999
6233,72442,I-70 Exit 57,SHEETZ #239,New Stanton                             ,PA,68,3.28566666,40.2187279,-79.61000539999999,40.2276822,-79.6085852
6234,72443,I-81 Exit 3,SHEETZ #553,Greencastle,PA,70,3.33233333,39.7598942,-77.7281903,39.790371,-77.7277714
6235,72444,I-40 Exit 126,SHEETZ #597,Hickory                                 ,NC,46,2.859,35.75189,-81.288088,35.7344538,-81.3444573
6236,72445,I-80 Exit 223,SHEETZ #639,Youngstown,OH,573,3.059,41.0247695,-80.6559898,41.0997803,-80.6495194
6237,72446,US-219 & US-6,SHEETZ #656,Kane,PA,240,3.699,41.7098594,-78.69374309999999,41.6628394,-78.81114269999999
6238,72447,I-64 EXIT 197A  & SR-156,SHEETZ #689,Henrico,VA,180,2.949,37.5232641,-77.3293248,37.5059332,-77.3324425
6239,72448,SR-55,SHELL SERVICE STATION,Morrison,TN,285,3.499,35.602851,-85.9197071,35.602851,-85.9197071
6240,72456,I-85 Exit 60 & SR-101,SPINX #161,Greer,SC,210,3.159,34.9387279,-82.2270568,34.9387279,-82.2270568
6241,72458,SR-80 & SR-29,7-ELEVEN #41335,Labelle,FL,225,3.599,26.7617322,-81.4384092,26.7617322,-81.4384092
6242,72459,I-75 Exit 128,7-ELEVEN #34154,Fort Myers,FL,225,3.299,26.6409247,-81.8605575,26.6409247,-81.8605575
6243,72462,"I-90, EXIT 298",Story Belgrade Cardlock,Belgrade,MT,786,3.699,45.7634536,-111.1883481,45.7762463,-111.1770945
6244,72466,I-40 EXIT 285,Holbrook Cardlock,Holbrook                                ,AZ,930,3.23233333,34.9027097,-110.1745408,34.9022482,-110.1581768
6245,72467,I-81 Exit 44 & SR-465,SUNOCO SERVICE STATION,Carlisle                                ,PA,70,3.889,40.2010241,-77.20027449999999,40.2010241,-77.20027449999999
6246,72468,US-191,Springerville Cardlock,Springerville,AZ,930,3.259,34.132537,-109.277103,34.1333799,-109.2859196
6247,72471,I-55 Exit 263,THORNTONS #221335,Bolingbrook,IL,296,3.674,41.662754,-88.125824,41.69864159999999,-88.0683955
6248,72473,US 77,Loves Travel Stop #885,Harlingen,TX,665,3.649,26.2492967,-97.7263722,26.1906306,-97.69610259999999
6249,72475,SR-77 & US-60,Express 24,Show Low                                ,AZ,930,3.299,34.2577521,-110.0687589,34.2542084,-110.0298327
6250,72476,"I-94, EXIT 153",Mandan Cardlock (Bulk Plant),Mandan                                  ,ND,273,3.599,46.8409191,-100.8762054,46.8266603,-100.8895761
6251,72477,US-231 & CR-8,Racetrac #2618,Huntsville,AL,615,2.95066666,34.7913382,-86.6685455,34.7303688,-86.5861037
6252,72478,SR-53,Racetrac #2621,Huntsville,AL,615,3.099,34.7913382,-86.6685455,34.7303688,-86.5861037
6253,72479,US 180 & 84,CEFCO #2086,Snyder,TX,700,2.96566666,32.7053835,-100.8705154,32.7178862,-100.9176184
6254,72480,I-44,TA Mt Vernon,Mount Vernon,MO,535,3.404,37.0948852,-93.80779729999999,37.1036665,-93.81854009999999
6255,72481,SR-57 & SR-60,CASEYS #4323,Wanamingo                               ,MN,451,3.499,44.2969054,-92.7895353,44.3044091,-92.79047489999999
6256,72482,SR 61,RUTTERS FARM STORE #80,Orwigsburg,PA,208,3.859,40.654813,-76.10077129999999,40.654813,-76.10077129999999
6257,72483,I-65 Exit 34A,Circle K #4700047,Austin,IN,415,3.799,38.7415038,-85.80595819999999,38.7415038,-85.80595819999999
6258,72485,US 70,ALLSUPS CONVENIENCE STORE #2160,Roswell,NM,593,3.25566666,33.3942655,-104.5230242,33.3942655,-104.5230242
6259,72486,"I-70 & SR-79, EXIT 304",QUIKTRIP #4216,Bennett,CO,800,3.199,39.7408944,-104.4324348,39.7588736,-104.4274609
6260,72487,I-2 EXIT 161,PILOT #1380,Mercedes,TX,639,3.659,26.1602618,-97.87724709999999,26.1497977,-97.91361119999999
6261,72488,I-15 Exit 10,MAVERIK COUNTRY STORE #657,Washington,UT,910,3.42566666,37.0991459,-113.537343,37.1305373,-113.5082867
6262,72489,LINCOLN HWY,CASEYS #3987,Wanatah,IN,465,3.71566666,41.4337156,-86.8909429,41.4305964,-86.898358
6263,72490,US-281,ASAP GENERAL STORE #322,Hinton,OK,483,3.13233333,35.475276,-98.3558604,35.4714415,-98.3556162
6264,72492,US 85,CIRCLE K #2709098,Greeley,CO,800,3.21066666,40.3933991,-104.7345339,40.4233142,-104.7091322
6265,72493,I-10 EXIT 102,Chiricahua Apache Plaza,Deming,NM,640,3.03733333,32.241239,-107.4200815,32.2686981,-107.7586404
6266,72494,"I-35, EXIT 131",7-ELEVEN #42132,Lytle,TX,740,3.599,29.2305856,-98.7877499,29.2350605,-98.791471
6267,72495,1-40 EXIT 77,ROAD RANGER #286,Amarillo,TX,585,2.97233333,35.193479,-101.7077845,35.2219971,-101.8312969
6268,72496,I-45 EXIT 189,ROAD RANGER #289,Teague,TX,765,3.39566666,31.5969395,-96.1516629,31.6271145,-96.28386200000001
6269,72497,"I-44, Exit 13",ROAD RANGER #290,Joplin,MO,277,3.21233333,37.0675151,-94.4031232,37.08422710000001,-94.51328099999999
6270,72498,"I-71, EXIT 140 Township Rd 256",SHEETZ  #760,Marengo,OH,315,3.06566666,40.3725712,-82.828632,40.4008945,-82.81073289999999
6271,72499,I-10,Bowie Travel Center,Bowie,AZ,980,3.0573333333333337,32.3190345,-109.4522457,32.3259301,-109.4870642
6272,72500,US 34,GAS N WASH,Plano,IL,290,3.5490000000000004,41.6614475,-88.48916770000001,41.6628076,-88.5370197
6273,72501,"I-80, EXIT 75 &SR-251",QUIKTRIP #7203,Peru,IL,520,3.0949999999999998,41.3671742,-89.1238983,41.3275349,-89.1289728
6274,72502,"I-95, EXIT 190 & SR-34",QUIKTRIP #7133,Dillon,SC,63,3.08233333,34.419174,-79.40845999999999,34.4165505,-79.3711579
6275,72503,I-55/40 EXIT 278 & SR-191,QUIKTRIP #7151,West Memphis,AR,435,2.999,35.1625546,-90.1747355,35.1465418,-90.18478619999999
6276,72505,I-59 HWY,CASEYS #4379,Worthington,MN,530,3.14233333,43.6210985,-95.59414360000001,43.6210985,-95.59414360000001
6277,72506,SR-56,CASEYS #4273,Madison,IN,375,3.699,38.7375676,-85.45041839999999,38.7358933,-85.37995769999999
6278,72507,SR 99,Golden Gate Fillmore,Fillmore,UT,791,3.29733333,38.950126,-112.3438103,38.9638553,-112.3397377
6279,72510,US-19,STUCK FLEET FUELING,Waynesburg,PA,165,4.499,39.8967224,-80.1758436,39.8964641,-80.1792299
6280,72514,SR-6,Petro-Card 24 #910722,Trenton                                 ,MO,276,3.149,40.0789018,-93.61660739999999,40.0789018,-93.61660739999999
6281,72515,US-54BUS,PETRO-CARD 24 #910520,Mexico                                  ,MO,310,3.229,39.163338,-91.8584319,39.1730652,-91.887271
6282,72519,SR-59,CIRCLE K #2723050,Hope Mills,NC,205,2.909,34.9756761,-78.95072619999999,34.9756761,-78.95072619999999
6283,72520,US-50,PETRO-CARD 24 #910160,Warrensburg                             ,MO,400,3.299,38.7627893,-93.73604979999999,38.7627893,-93.73604979999999
6284,72521,I-44/US-66,PETRO-CARD 24 #910410,Lebanon                                 ,MO,535,3.099,38.3317947,-91.52733459999999,37.6805967,-92.6637865
6285,72522,US-63 ,MFA #910591,La Plata,MO,494,3.339,40.02040059999999,-92.4802376,40.0233687,-92.4915779
6286,72523,US-60BUS,Petro-Card 24 #910820,Willow Springs                          ,MO,535,3.399,36.9922768,-91.96987419999999,36.9922768,-91.96987419999999
6287,72524,US-46,QuickChek #189,Ridgefield,NJ,115,3.25233333,40.8448269,-74.0094199,40.8342669,-74.00875049999999
6288,72526,US-169,PETRO-CARD 24 #911251,King City                               ,MO,567,3.299,40.0513843,-94.524125,40.0513843,-94.524125
6289,72528,SR-87/240,MFA #910260,Glasgow                                 ,MO,310,3.3965,39.22434579999999,-92.8301137,39.2272513,-92.8465757
6290,72529,US-24,PETRO-CARD 24 #910530,Moberly                                 ,MO,310,3.419,39.163338,-91.8584319,39.4183689,-92.43823669999999
6291,72530,US-50 BUS,PETRO-CARD 24 #910140,California                              ,MO,392,3.459,37.9642529,-91.8318334,38.6275278,-92.5665786
6292,72531,US-60 BUS,PETRO-CARD 24 #910040,Aurora,MO,416,3.209,36.970891,-93.717979,36.970891,-93.717979
6293,72533,US-9,Fuel 4,Jersey City,NJ,115,3.239,40.7319034,-74.0408355,40.7177545,-74.0431435
6294,72534,US-59,Petro-Card 24 #911290,Mound City                              ,MO,567,3.149,40.1311066,-95.23164279999999,40.1311066,-95.23164279999999
6295,72535,SR-5,MFA #911310,Centerville                             ,IA,489,3.12566666,40.7221739,-92.867378,40.7290565,-92.8738196
6296,72536,SR-5 ,MFA 910281,Milan,MO,276,3.299,40.2022408,-93.125209,40.2022408,-93.125209
6297,72537,SR-7,PETRO-CARD 24 #910210,Clinton                                 ,MO,400,3.399,38.3905249,-93.79441589999999,38.3686324,-93.7782689
6298,72538,SR-51,Petro-Card 24 #910670,Qulin                                   ,MO,275,3.199,36.5958908,-90.2473246,36.5958908,-90.2473246
6299,72540,US-54,MFA #910441,Louisiana                               ,MO,494,3.049,39.4489351,-91.05152559999999,39.4489351,-91.05152559999999
6300,72541,US-136 ,MFA 911021,Tarkio                                  ,MO,567,3.329,40.4402763,-95.37775859999999,40.4402763,-95.37775859999999
6301,72542,SR-15,MFA #910731,Shelbina                                ,MO,494,2.999,39.7033455,-92.03828589999999,39.6939275,-92.04295019999999
6302,72543,SR-18,PETRO CARD 24,Clinton                                 ,MO,400,3.399,38.3905249,-93.79441589999999,38.3686324,-93.7782689
6303,72544,CR-1416,BJS NEW UNDERWOOD,New Underwood,SD,506,3.699,44.0967405,-102.8301992,44.0933202,-102.8362824
6304,72546,SR-53,MFA OIL #2028,Poplar Bluff                            ,MO,275,3.23233333,36.7477218,-90.3979964,36.7569994,-90.392888
6305,72548,US-70/SR-3,GASQUATCH,Idabel,OK,723,3.10733333,33.923764,-94.7687431,33.8956647,-94.8263281
6306,72550,I-15 Exit 91,TERRIBLE HERBST #388,Moapa,NV,910,3.549,36.682194,-114.594155,36.682194,-114.594155
6307,72551,US-81,Good 2 Go,Geneva,NE,350,3.36566666,40.5240873,-97.6038816,40.5269512,-97.5958818
6308,72552,I- 86 Exit 40,VALLEYWIDE COUNTRY STORE,American Falls,ID,787,3.599,42.7921314,-112.8353117,42.7860226,-112.8544377
6309,72553,I-71 Exit 186 & US-250,Friendly Express,Ashland,OH,249,3.199,40.9446214,-82.3589148,40.8686675,-82.3182178
6310,72554,SR-4,CEFCO #422,Baker,FL,127,3.299,30.78506059999999,-86.6839332,30.7971318,-86.681344
6311,72556,US-183,STARMART,Goldthwaite,TX,765,3.099,31.4717117,-98.5688472,31.4498855,-98.5708763
6312,72557,I-16 Exit 152,LITTLE NECK SHELL,Bloomingdale,GA,195,3.099,32.0963378,-81.3227832,32.1324248,-81.2990018
6313,72558,SR-109 & US-70,Circle K #4703975,Lebanon,TN,460,2.87233333,36.2081098,-86.2911024,36.2081098,-86.2911024
6314,72559,I-55 EXIT 114A,SUN TRAVEL CENTER,Canton,MS,760,3.499,32.5425421,-90.0999465,32.6126381,-90.0367512
6315,72560,US 131 & US 12,AMOCO,White Pigeon,MI,465,3.579,41.7966515,-85.66124599999999,41.7981056,-85.6433229
6316,72561,I-25 Exit 235,7-ELEVEN #38638,Erie,CO,800,3.399,40.00080579999999,-105.0183018,40.0502623,-105.0499817
6317,72562,US HWY 11,7-ELEVEN #17703,Martinsburg,WV,70,3.249,39.4562099,-77.96388689999999,39.4562099,-77.96388689999999
6318,72563,I-65 Exit 19 & US-43,RACEWAY #6991,Creola,AL,715,2.949,30.89814,-88.0393,30.8918509,-88.03972130000001
6319,72565,I-75 & SR-30,WEIGEL'S #102,Athens,TN,405,3.34733333,35.4669839,-84.651956,35.4428512,-84.5929898
6320,72566,I-70 Exit 75,Loves  Travel Stop #826,Parachute,CO,800,3.59566666,39.4553491,-108.0448494,39.45192249999999,-108.0528529
6321,72567,US 87,THE TEXAN #12,La Vernia,TX,740,3.049,29.3577024,-98.1315904,29.356348,-98.11556329999999
6322,72569,US-19 & SR-400,RACETRAC #204,Dawsonville                             ,GA,18,3.319,34.3445205,-84.05262979999999,34.4212052,-84.1190804
6323,72570,I-43,Lake View Cheese & Liquor,Belgium,WI,444,3.25566666,43.4990995,-87.8341571,43.4997212,-87.85036699999999
6324,72571,I-82 EXIT 33,MAVERIK #719,Yakima,WA,962,3.912333333333333,46.6072595,-120.4677562,46.6022299,-120.5060955
6325,72572,I-76 EXIT 21,GOOD 2 GO #713/ONE9 #1432,Brighton,CO,800,3.234,39.9561342,-104.7691067,39.9852617,-104.8205283
6326,72574,"I-10 & Fort Grant Rd, Exit 340",Loves Travel Stop #831,Willcox,AZ,980,3.33233333,32.2672874,-109.8473241,32.2528519,-109.8320124
6327,72575,US-98,Loves Travel Stop #864,Lucedale,MS,715,3.449,30.9239781,-88.5143439,30.9251869,-88.5900235
6328,72576,"I-291 & SR-5, EXIT 4",Pride Travel Center South,South Windsor,CT,100,3.909,41.7877967,-72.6553819,41.8489872,-72.57175509999999
6329,72577,"I-80, EXIT 161",QUIKTRIP #7205,Lansing,IL,365,3.169,41.5804073,-87.5576832,41.5647575,-87.53893099999999
6330,72578,"I-55, EXIT 85",QUIKTRIP #7247,Byram,MS,760,2.91566666,32.1824878,-90.2529544,32.1793163,-90.2453671
6331,72579,US-378 & CR-467,Raceway #6986,Sumter,SC,135,2.979,33.9622248,-80.421101,33.9204354,-80.3414693
6332,72580,SR 29,KWIK TRIP #1267,Chippewa Falls,WI,295,3.39233333,44.9369054,-91.39293479999999,44.9369054,-91.39293479999999
6333,72581,I-87 Exit 18,FASTRAC MARKET #500266,Queensbury,NY,12,3.999,43.2977077,-73.6821482,43.353627,-73.6771662
6334,72582,SR-12 & SR-5A,FASTRAC MARKET #500242,Utica,NY,235,3.949,43.100903,-75.232664,43.100903,-75.232664
6335,72583,I-80 Exit 232,SHEETZ #769,Bloomsburg,PA,138,3.329,41.007851,-76.4894845,41.003698,-76.4549457
6336,72584,"I-80, EXIT 30",ONE9 #1359,Sparks,NV,966,3.549,39.558895,-119.4893829,39.5349112,-119.7526886
6337,72585,"I-94, EXIT 16",GAS N WASH GREEN OAKS,Libertyville,IL,290,3.579,42.2806395,-87.9061258,42.2830786,-87.9531303
6338,72586,"I-49, Exit 15",Loves Travel Stop #875,Opelousas,LA,730,3.08566666,30.4782841,-92.0738366,30.5335302,-92.081509
6339,72587,I-20 EXIT 244 AND HWY 70,Allsups Convenience #2416,Sweetwater,TX,575,2.884,32.4708979,-100.405419,32.4709519,-100.4059384
6340,72588,US 380,ALLSUPS CONVENIENCE #2430,Jacksboro,TX,630,3.044,33.2051763,-98.1526439,33.2184477,-98.15865579999999
6341,72589,US 287,ALLSUPS CONVENIENCE #2056,Memphis,TX,585,2.929,34.7332496,-100.5429534,34.7247758,-100.5340144
6342,72590,I-80 & SR-351,MAVERIK #716,Wells,NV,835,3.39233333,41.1030921,-114.9757881,41.1115888,-114.96449
6343,72591,"I-20, EXIT 156",Quiktrip #7173,Pell City,AL,587,2.999,33.5987075,-86.3229211,33.5862149,-86.2860888
6344,72592,US-45 & I-57,QUIKTRIP #7191,Effingham,IL,510,3.099,39.1420876,-88.5340789,39.1200418,-88.5433829
6345,72594,I-30 & FM-989,Quiktrip #7900,Texarkana,TX,766,2.85733333,33.4557187,-94.1300893,33.425125,-94.04768820000001
6346,72595,SR-115,CIRCLE K #2654400,Kearneysville,WV,22,3.26566666,39.3598951,-77.86592569999999,39.3881556,-77.8855516
6347,72596,"I-69, EXIT 25",Hucks Food & Fuel #401 dba Pilot #1360,Mayfield,KY,490,3.599,36.7417235,-88.6367154,36.7417235,-88.6367154
6348,72597,US 422,CIRCLE K #4705697,Warren,OH,573,3.61233333,41.2420297,-80.81764629999999,41.2375569,-80.81841659999999
6349,72599,US-283,FATDOGS LEXINGTON,Lexington                               ,NE,475,2.979,40.7485518,-99.74085029999999,40.7808398,-99.74150449999999
6350,72603,I-465 Exit 46 & US-40,THORNTONS #170,Indianapolis,IN,375,3.599,39.76909,-86.158018,39.76909,-86.158018
6351,72606,US-65,PETRO-CARD 24 #910474,Malta Bend                              ,MO,276,3.439,39.1933545,-93.3629862,39.1933545,-93.3629862
6352,72607,I-90 & US-191,TOWN PUMP FOOD STORE #6300,Big Timber,MT,786,3.539,45.8270349,-109.9721467,45.8343543,-109.9540644
6353,72608,US-61,Petro-Card 24 #910640,Perryville                              ,MO,275,3.099,37.7242202,-89.8612196,37.7242202,-89.8612196
6354,72610,I-55 Exit 48 & SR-140,JORDANS KWIK STOP #6,Osceola,AR,418,3.01233333,35.6975418,-90.0413281,35.7028603,-89.9700561
